Risa Bramon Garcia,101,6851636,200 Cigarettes,http://www.imdb.com/title/tt0137338,English,USA,6000000,1999,5.9
Brian Klugman,102,11434867,The Words,http://www.imdb.com/title/tt1840417,English,USA,6000000,2012,7.1
Matt Piedmont,84,5895238,Casa de mi Padre,http://www.imdb.com/title/tt1702425,Spanish,USA,6000000,2012,5.5
Raymond De Felitta,104,6670712,City Island,http://www.imdb.com/title/tt1174730,English,USA,6000000,2009,7.4
John Michael McDonagh,96,5359774,The Guard,http://www.imdb.com/title/tt1540133,English,Ireland,6000000,2011,7.3
Deb Hagan,94,4693919,College,http://www.imdb.com/title/tt0844671,English,USA,6500000,2008,4.6
Sofia Coppola,90,4859475,The Virgin Suicides,http://www.imdb.com/title/tt0159097,English,USA,6000000,1999,7.2
Mark Herman,97,4595000,Little Voice,http://www.imdb.com/title/tt0147004,English,UK,,1998,7
Zach Cregger,90,4542775,Miss March,http://www.imdb.com/title/tt1151922,English,USA,6000000,2009,5.1
Zach Braff,106,3588432,Wish I Was Here,http://www.imdb.com/title/tt2870708,English,USA,6000000,2014,6.7
Mark Tarlov,96,4394936,Simply Irresistible,http://www.imdb.com/title/tt0145893,English,Germany,6000000,1999,5.3
,44,,Veronica Mars            ,http://www.imdb.com/title/tt0412253,English,USA,,,8.4
John Cameron Mitchell,95,3029081,Hedwig and the Angry Inch,http://www.imdb.com/title/tt0248845,English,USA,6000000,2001,7.8
Sheldon Lettich,99,3273588,Only the Strong,http://www.imdb.com/title/tt0107750,English,USA,6000000,1993,6.7
Jon Knautz,93,,Goddess of Love,http://www.imdb.com/title/tt3432552,English,USA,,2015,5.4
Billy Ray,99,2207975,Shattered Glass,http://www.imdb.com/title/tt0323944,English,USA,6000000,2003,7.2
David Atkins,95,2025238,Novocaine,http://www.imdb.com/title/tt0234354,English,USA,6000000,2001,5.8
Patrick Stettner,84,1028337,The Business of Strangers,http://www.imdb.com/title/tt0270259,English,USA,,2001,6.4
Sam Peckinpah,144,,The Wild Bunch,http://www.imdb.com/title/tt0065214,English,USA,6244087,1969,8
Jonathan Levine,99,2077046,The Wackness,http://www.imdb.com/title/tt1082886,English,USA,6000000,2008,7
Michael Crichton,110,,The Great Train Robbery,http://www.imdb.com/title/tt0079240,English,UK,6000000,1979,7
Lynne Ramsay,97,267194,Morvern Callar,http://www.imdb.com/title/tt0300214,English,UK,,2002,6.7
Sylvio Tabet,107,869325,Beastmaster 2: Through the Portal of Time,http://www.imdb.com/title/tt0101412,English,USA,6000000,1991,3.8
Rick Bieber,90,399611,The 5th Quarter,http://www.imdb.com/title/tt1130964,English,USA,6000000,2010,5.7
Claude Chabrol,104,181798,The Flower of Evil,http://www.imdb.com/title/tt0322289,French,France,,2003,6.6
Shana Feste,96,115862,The Greatest,http://www.imdb.com/title/tt1226232,English,USA,6000000,2009,6.7
Wayne Wang,104,1346503,Snow Flower and the Secret Fan,http://www.imdb.com/title/tt1541995,English,China,6000000,2011,6.1
Joey Lauren Adams,97,117560,Come Early Morning,http://www.imdb.com/title/tt0457308,English,USA,6000000,2006,6.2
Peter Cattaneo,107,54606,Lucky Break,http://www.imdb.com/title/tt0246134,English,UK,6000000,2001,6.2
Fred Zinnemann,117,,Julia,http://www.imdb.com/title/tt0076245,English,USA,7840000,1977,7.4
S.R. Bindler,85,36497,"Surfer, Dude",http://www.imdb.com/title/tt0976247,English,USA,6000000,2008,4.7
Tony Kaye,152,23807,Lake of Fire,http://www.imdb.com/title/tt0841119,English,USA,,2006,8.3
Greg Marcks,85,,0.468055556,http://www.imdb.com/title/tt0331811,English,USA,6000000,2003,7.2
Perry Lang,76,,Men of War,http://www.imdb.com/title/tt0110490,English,USA,8600000,1994,5.8
Jake Goldberger,87,,Don McKay,http://www.imdb.com/title/tt1281374,English,USA,,2009,5.9
Stefan Ruzowitzky,95,65804,Deadfall,http://www.imdb.com/title/tt1667310,English,USA,12000000,2012,6.3
Vic Sarin,101,,A Shine of Rainbows,http://www.imdb.com/title/tt1014774,English,Canada,6000000,2009,7.2
William Kaufman,90,,The Hit List,http://www.imdb.com/title/tt1575694,English,USA,6000000,2011,5.4
,240,,Emma            ,http://www.imdb.com/title/tt1366312,English,UK,,,8.2
David Cronenberg,89,,Videodrome,http://www.imdb.com/title/tt0086541,English,Canada,5952000,1983,7.3
CÌ©dric Klapisch,111,3895664,L'auberge espagnole,http://www.imdb.com/title/tt0283900,French,France,5300000,2002,7.3
Kate Barker-Froyland,86,20200,Song One,http://www.imdb.com/title/tt2182972,English,USA,6000000,2014,5.8
Barbet Schroeder,115,31874869,Murder by Numbers,http://www.imdb.com/title/tt0264935,English,USA,50000000,2002,6.1
Martin Koolhoven,103,542860,Winter in Wartime,http://www.imdb.com/title/tt0795441,Dutch,Netherlands,4000000,2008,7.1
Charles Matthau,90,,Freaky Deaky,http://www.imdb.com/title/tt0938305,English,USA,6000000,2012,6.5
John Frankenheimer,133,,The Train,http://www.imdb.com/title/tt0059825,English,France,6700000,1964,7.9
Christopher M. Bessette,88,15059,Trade of Innocents,http://www.imdb.com/title/tt1772408,English,USA,,2012,5.4
Prachya Pinkaew,111,11905519,The Protector,http://www.imdb.com/title/tt0427954,Thai,Thailand,200000000,2005,7.1
Gary Sinyor,94,69582,Stiff Upper Lips,http://www.imdb.com/title/tt0120210,English,UK,,1998,6.4
,25,,The Inbetweeners            ,http://www.imdb.com/title/tt1220617,English,UK,,,8.4
Gurinder Chadha,112,32541719,Bend It Like Beckham,http://www.imdb.com/title/tt0286499,English,UK,3500159,2002,6.7
John Sayles,141,3064356,Sunshine State,http://www.imdb.com/title/tt0286179,English,USA,5600000,2002,6.9
Preston A. Whitmore II,95,7009668,Crossover,http://www.imdb.com/title/tt0473024,English,USA,5600000,2006,2.1
Ashish R. Mohan,141,352684,Khiladi 786,http://www.imdb.com/title/tt2166214,Hindi,India,,2012,4.3
Jaume BalaguerÌ_,85,27024,[Rec] 2,http://www.imdb.com/title/tt1245112,Spanish,Spain,5600000,2009,6.6
Stewart Raffill,105,531806,Standing Ovation,http://www.imdb.com/title/tt1303803,English,USA,,2010,3.4
George Roy Hill,129,159600000,The Sting,http://www.imdb.com/title/tt0070735,English,USA,5500000,1973,8.3
Hugh Hudson,125,58800000,Chariots of Fire,http://www.imdb.com/title/tt0082158,English,UK,5500000,1981,7.2
Darren Grant,116,50382128,Diary of a Mad Black Woman,http://www.imdb.com/title/tt0422093,English,USA,5500000,2005,5.6
Scott Hicks,105,35811509,Shine,http://www.imdb.com/title/tt0117631,English,Australia,5500000,1996,7.7
Joseph Gordon-Levitt,90,24475193,Don Jon,http://www.imdb.com/title/tt2229499,English,USA,3000000,2013,6.6
Clint Eastwood,105,,High Plains Drifter,http://www.imdb.com/title/tt0068699,English,USA,5500000,1973,7.6
Terry Zwigoff,111,6200756,Ghost World,http://www.imdb.com/title/tt0162346,English,USA,7000000,2001,7.4
Richard Eyre,91,1292119,Iris,http://www.imdb.com/title/tt0280778,English,UK,5500000,2001,7.1
William Sachs,95,,Galaxina,http://www.imdb.com/title/tt0080771,English,USA,,1980,3.4
Christophe Barratier,97,3629758,The Chorus,http://www.imdb.com/title/tt0372824,French,France,5500000,2004,7.9
Ìämile Gaudreault,92,6239558,Mambo Italiano,http://www.imdb.com/title/tt0330602,English,Canada,5000000,2003,6.7
James Cox,104,1056102,Wonderland,http://www.imdb.com/title/tt0335563,English,USA,5000000,2003,6.6
Spike Lee,120,27545445,Do the Right Thing,http://www.imdb.com/title/tt0097216,English,USA,6500000,1989,7.9
James Toback,99,56007,Harvard Man,http://www.imdb.com/title/tt0242508,English,USA,5500000,2001,4.9
Aki KaurismÌ_ki,93,611709,Le Havre,http://www.imdb.com/title/tt1508675,French,Finland,3850000,2011,7.2
Gaspar NoÌ©,99,753501,Irreversible,http://www.imdb.com/title/tt0290673,French,France,,2002,7.4
Hitoshi Matsumoto,99,22770,R100,http://www.imdb.com/title/tt2914838,Japanese,Japan,5500000,2013,6.1
Rakeysh Omprakash Mehra,157,2197331,Rang De Basanti,http://www.imdb.com/title/tt0405508,Hindi,India,,2006,8.4
Collin Schiffli,90,,Animals,http://www.imdb.com/title/tt3297554,English,USA,,2014,6.2
George Ratliff,96,27445,Salvation Boulevard,http://www.imdb.com/title/tt1251743,English,USA,9000000,2011,5.3
David Wain,96,766487,The Ten,http://www.imdb.com/title/tt0811106,English,USA,5250000,2007,5
Shane Meadows,90,18434,A Room for Romeo Brass,http://www.imdb.com/title/tt0202559,English,UK,,1999,7.7
Morten Tyldum,100,1196752,Headhunters,http://www.imdb.com/title/tt1614989,Norwegian,Norway,30300000,2011,7.6
Jon Wright,94,,Grabbers,http://www.imdb.com/title/tt1525366,English,UK,4000000,2012,6.3
Michael McGowan,98,795126,Saint Ralph,http://www.imdb.com/title/tt0384488,English,Canada,6000000,2004,7.6
Liv Ullmann,129,,Miss Julie,http://www.imdb.com/title/tt2667960,English,Norway,5500000,2014,5.6
Jeannot Szwarc,103,,Somewhere in Time,http://www.imdb.com/title/tt0081534,English,USA,5100000,1980,7.3
Rohan Sippy,128,563699,Dum Maaro Dum,http://www.imdb.com/title/tt1618430,Hindi,India,,2011,6.2
James Wan,106,83574831,Insidious: Chapter 2,http://www.imdb.com/title/tt2226417,English,USA,5000000,2013,6.6
Darren Lynn Bousman,95,87025093,Saw II,http://www.imdb.com/title/tt0432348,English,USA,4000000,2005,6.6
Dan Trachtenberg,104,71897215,10 Cloverfield Lane,http://www.imdb.com/title/tt1179933,English,USA,15000000,2016,7.3
Jeff Tremaine,87,64267897,Jackass: The Movie,http://www.imdb.com/title/tt0322802,English,USA,5000000,2002,6.6
David F. Sandberg,81,56536016,Lights Out,http://www.imdb.com/title/tt4786282,English,USA,4900000,2016,6.9
Henry Joost,94,104007828,Paranormal Activity 3,http://www.imdb.com/title/tt1778304,English,USA,5000000,2011,5.8
Stiles White,89,50820940,Ouija,http://www.imdb.com/title/tt1204977,English,USA,5000000,2014,4.4
Chuck Russell,88,44793200,A Nightmare on Elm Street 3: Dream Warriors,http://www.imdb.com/title/tt0093629,English,USA,4500000,1987,6.6
Joel Edgerton,108,43771291,The Gift,http://www.imdb.com/title/tt4178092,English,USA,5000000,2015,7.1
Eugenio Derbez,115,44456509,Instructions Not Included,http://www.imdb.com/title/tt2378281,Spanish,Mexico,5000000,2013,7.6
Henry Joost,96,53884821,Paranormal Activity 4,http://www.imdb.com/title/tt2109184,English,USA,5000000,2012,4.6
Henry Koster,135,36000000,The Robe,http://www.imdb.com/title/tt0046247,English,USA,5000000,1953,6.8
Blake Edwards,113,,The Return of the Pink Panther,http://www.imdb.com/title/tt0072081,English,UK,5000000,1975,7.1
Rachel Talalay,93,34872293,Freddy's Dead: The Final Nightmare,http://www.imdb.com/title/tt0101917,English,USA,8500000,1991,4.9
Patty Jenkins,109,34468224,Monster,http://www.imdb.com/title/tt0340855,English,USA,4500000,2003,7.3
Richard Fleischer,127,,"20,000 Leagues Under the Sea",http://www.imdb.com/title/tt0046672,English,USA,5000000,1954,7.2
Christopher Landon,101,32453345,Paranormal Activity: The Marked Ones,http://www.imdb.com/title/tt2473682,English,USA,5000000,2014,5
David Lynch,124,,The Elephant Man,http://www.imdb.com/title/tt0080678,English,USA,5000000,1980,8.2
Jean-Marc VallÌ©e,117,27296514,Dallas Buyers Club,http://www.imdb.com/title/tt0790636,English,USA,5000000,2013,8
David Gelb,83,25799043,The Lazarus Effect,http://www.imdb.com/title/tt2918436,English,USA,3300000,2015,5.2
Christopher Nolan,113,25530884,Memento,http://www.imdb.com/title/tt0209144,English,USA,9000000,2000,8.5
Mike Flanagan,104,27689474,Oculus,http://www.imdb.com/title/tt2388715,English,USA,5000000,2013,6.5
Kevin Smith,97,24138847,Clerks II,http://www.imdb.com/title/tt0424345,English,USA,5000000,2006,7.4
Stephen Daldry,110,21994911,Billy Elliot,http://www.imdb.com/title/tt0249462,English,UK,5000000,2000,7.7
Nat Faxon,103,21501098,The Way Way Back,http://www.imdb.com/title/tt1727388,English,USA,5000000,2013,7.4
George Jackson,94,19281235,House Party 2,http://www.imdb.com/title/tt0102065,English,USA,5000000,1991,5.1
George Miller,102,,The Man from Snowy River,http://www.imdb.com/title/tt0084296,English,Australia,3500000,1982,7.3
Maurice Joyce,77,19421271,Doug's 1st Movie,http://www.imdb.com/title/tt0187819,English,USA,5000000,1999,5
Robert Duvall,134,20733485,The Apostle,http://www.imdb.com/title/tt0118632,English,USA,5000000,1997,7.2
Frank Perry,129,,Mommie Dearest,http://www.imdb.com/title/tt0082766,English,USA,5000000,1981,6.7
Jesse Peretz,90,24809547,Our Idiot Brother,http://www.imdb.com/title/tt1637706,English,USA,5000000,2011,6.4
Stephen Hopkins,134,19097994,Race,http://www.imdb.com/title/tt3499096,English,Canada,,2016,7.1
Ice Cube,104,23031390,The Players Club,http://www.imdb.com/title/tt0119905,English,USA,4500000,1998,5.6
Tim Blake Nelson,95,16017403,O,http://www.imdb.com/title/tt0184791,English,USA,5000000,2001,6.2
John Erick Dowdle,93,21197315,"As Above, So Below",http://www.imdb.com/title/tt2870612,English,USA,5000000,2014,6.1
Bille Woodruff,106,17382982,Addicted,http://www.imdb.com/title/tt2205401,Spanish,USA,5000000,2014,5.2
Kasi Lemmons,109,14821531,Eve's Bayou,http://www.imdb.com/title/tt0119080,English,USA,6000000,1997,7.3
Richard Glatzer,101,18656400,Still Alice,http://www.imdb.com/title/tt3316960,English,USA,5000000,2014,7.5
Michael Curtiz,139,,The Egyptian,http://www.imdb.com/title/tt0046949,English,USA,5000000,1954,6.6
Bruce Malmuth,99,,Nighthawks,http://www.imdb.com/title/tt0082817,English,USA,5000000,1981,6.4
Rob Hedden,100,14343976,Friday the 13th Part VIII: Jason Takes Manhattan,http://www.imdb.com/title/tt0097388,English,USA,5000000,1989,4.5
Joel Zwick,95,241437427,My Big Fat Greek Wedding,http://www.imdb.com/title/tt0259446,English,USA,5000000,2002,6.6
Harmony Korine,94,14123773,Spring Breakers,http://www.imdb.com/title/tt2101441,English,USA,5000000,2012,5.3
Joe Chappelle,93,15126948,Halloween: The Curse of Michael Myers,http://www.imdb.com/title/tt0113253,English,USA,5000000,1995,4.9
Alfonso CuarÌ_n,106,13622333,Y Tu MamÌ TambiÌ©n,http://www.imdb.com/title/tt0245574,Spanish,Mexico,2000000,2001,7.7
Edgar Wright,99,13464388,Shaun of the Dead,http://www.imdb.com/title/tt0365748,English,UK,4000000,2004,8
Mickey Liddell,82,13350177,The Haunting of Molly Hartley,http://www.imdb.com/title/tt1045655,English,USA,5000000,2008,3.8
John Sayles,135,13269963,Lone Star,http://www.imdb.com/title/tt0116905,English,USA,5000000,1996,7.6
Dwight H. Little,88,17768000,Halloween 4: The Return of Michael Myers,http://www.imdb.com/title/tt0095271,English,USA,5000000,1988,5.9
Fred Walton,89,12947763,April Fool's Day,http://www.imdb.com/title/tt0090655,English,USA,5000000,1986,6.2
Barry Levinson,110,14100000,Diner,http://www.imdb.com/title/tt0083833,English,USA,5000000,1982,7.2
Steve Carver,107,12200000,Lone Wolf McQuade,http://www.imdb.com/title/tt0085862,English,USA,5000000,1983,6.3
Gonzalo LÌ_pez-Gallego,86,17683670,Apollo 18,http://www.imdb.com/title/tt1772240,English,USA,5000000,2011,5.2
Christine Jeffs,91,12055108,Sunshine Cleaning,http://www.imdb.com/title/tt0862846,English,USA,8000000,2008,6.9
John Erick Dowdle,103,27285953,No Escape,http://www.imdb.com/title/tt1781922,English,USA,5000000,2015,6.8
Don Coscarelli,90,,The Beastmaster,http://www.imdb.com/title/tt0083630,English,USA,8000000,1982,6.2
King Vidor,141,,Solomon and Sheba,http://www.imdb.com/title/tt0053290,English,USA,5000000,1959,6.2
Michael Tiddes,92,11675178,Fifty Shades of Black,http://www.imdb.com/title/tt4667094,English,USA,5000000,2016,3.5
Bill Duke,99,10572742,Not Easily Broken,http://www.imdb.com/title/tt0795438,English,USA,8000000,2009,6.1
Frank Borzage,79,,A Farewell to Arms,http://www.imdb.com/title/tt0022879,English,USA,800000,1932,6.6
Bille Woodruff,96,9658370,The Perfect Match,http://www.imdb.com/title/tt4871980,English,USA,5000000,2016,4.5
Mamoru Hosoda,82,9628751,Digimon: The Movie,http://www.imdb.com/title/tt0259974,English,USA,5000000,2000,5.9
Brian Dannelly,92,8786715,Saved!,http://www.imdb.com/title/tt0332375,English,USA,5000000,2004,6.9
Denys Arcand,112,3432342,The Barbarian Invasions,http://www.imdb.com/title/tt0338135,French,Canada,6000000,2003,7.7
Richard Lester,106,,Robin and Marian,http://www.imdb.com/title/tt0075147,English,USA,5000000,1976,6.6
J.S. Cardone,90,6755271,The Forsaken,http://www.imdb.com/title/tt0245120,English,USA,5000000,2001,5.3
Guy Hamilton,126,,Force 10 from Navarone,http://www.imdb.com/title/tt0077572,English,UK,5000000,1978,6.3
Jay Levey,150,6157157,UHF,http://www.imdb.com/title/tt0098546,English,USA,5000000,1989,7
Nicholaus Goossen,90,6088249,Grandma's Boy,http://www.imdb.com/title/tt0456554,English,USA,,2006,7
Tamara Jenkins,91,5480318,Slums of Beverly Hills,http://www.imdb.com/title/tt0120831,English,USA,5000000,1998,6.6
Sergio Leone,145,,Once Upon a Time in the West,http://www.imdb.com/title/tt0064116,English,Italy,5000000,1968,8.6
Jon Favreau,95,5308707,Made,http://www.imdb.com/title/tt0227005,English,USA,5000000,2001,6.4
Duncan Jones,97,5009677,Moon,http://www.imdb.com/title/tt1182345,English,UK,5000000,2009,7.9
Scott Marshall,90,4328294,Keeping Up with the Steins,http://www.imdb.com/title/tt0415949,English,USA,,2006,5.4
Ronan Chapalain,41,4074023,Sea Rex 3D: Journey to a Prehistoric World,http://www.imdb.com/title/tt1529567,English,UK,5000000,2010,6.9
Atom Egoyan,112,4306697,The Sweet Hereafter,http://www.imdb.com/title/tt0120255,English,Canada,5000000,1997,7.7
Xavier Beauvois,122,3950029,Of Gods and Men,http://www.imdb.com/title/tt1588337,French,France,4000000,2010,7.2
Randall Miller,110,4040588,Bottle Shock,http://www.imdb.com/title/tt0914797,English,USA,5000000,2008,6.8
Jerry Belson,87,,Jekyll and Hyde... Together Again,http://www.imdb.com/title/tt0084171,English,USA,5000000,1982,6.2
Peter Jackson,108,3049135,Heavenly Creatures,http://www.imdb.com/title/tt0110005,English,New Zealand,5000000,1994,7.4
Michael Polish,121,4700361,90 Minutes in Heaven,http://www.imdb.com/title/tt4337690,English,USA,5000000,2015,4.6
Dan Rush,97,2711210,Everything Must Go,http://www.imdb.com/title/tt1531663,English,USA,5000000,2010,6.4
Jake Kasdan,116,1980338,Zero Effect,http://www.imdb.com/title/tt0120906,English,USA,5000000,1998,7
Brad Anderson,94,1082044,The Machinist,http://www.imdb.com/title/tt0361862,English,Spain,5000000,2004,7.7
Paul Schrader,103,1100000,Light Sleeper,http://www.imdb.com/title/tt0102307,English,USA,5000000,1992,6.8
Michael Cuesta,112,2445646,Kill the Messenger,http://www.imdb.com/title/tt1216491,English,USA,5000000,2014,7
John Cameron Mitchell,91,2221809,Rabbit Hole,http://www.imdb.com/title/tt0935075,English,USA,5000000,2010,7
Fenton Bailey,98,296665,Party Monster,http://www.imdb.com/title/tt0320244,English,USA,5000000,2003,6.3
Jeremy Saulnier,95,3219029,Green Room,http://www.imdb.com/title/tt4062536,English,USA,5000000,2015,7.1
Billy Kent,88,,The Oh in Ohio,http://www.imdb.com/title/tt0422861,English,USA,5000000,2006,5.6
James Manera,99,830210,Atlas Shrugged: Who Is John Galt?,http://www.imdb.com/title/tt2800038,English,USA,5000000,2014,4.4
Wes Anderson,91,1040879,Bottle Rocket,http://www.imdb.com/title/tt0115734,English,USA,7000000,1996,7.1
Kevin Spacey,97,326308,Albino Alligator,http://www.imdb.com/title/tt0115495,English,USA,5000000,1996,6.1
Feroz Abbas Khan,136,240425,"Gandhi, My Father",http://www.imdb.com/title/tt0459293,Hindi,India,,2007,7.4
Errol Morris,118,228830,Standard Operating Procedure,http://www.imdb.com/title/tt0896866,English,USA,,2008,7.5
Dennis Hopper,94,,Out of the Blue,http://www.imdb.com/title/tt0081291,English,Canada,2200000,1980,7.2
Eli Craig,89,223615,Tucker and Dale vs Evil,http://www.imdb.com/title/tt1465522,English,Canada,,2010,7.6
Nicholas Fackler,90,124720,"Lovely, Still",http://www.imdb.com/title/tt1150947,English,USA,5000000,2008,7.3
Richard Wallace,95,,Tycoon,http://www.imdb.com/title/tt0039927,English,USA,3209000,1947,6.2
Morgan J. Freeman,90,99147,Desert Blue,http://www.imdb.com/title/tt0126261,English,USA,2000000,1998,6.2
Matthew Hastings,95,,Decoys,http://www.imdb.com/title/tt0357585,English,Canada,5000000,2004,4.6
M. Night Shyamalan,94,65069140,The Visit,http://www.imdb.com/title/tt3567288,English,USA,5000000,2015,6.2
Brian De Palma,90,65087,Redacted,http://www.imdb.com/title/tt0937237,English,USA,5000000,2007,6.2
Klaus Menzel,103,16066,Fascination,http://www.imdb.com/title/tt0305632,English,Germany,5000000,2004,3.3
,60,,Saving Grace            ,http://www.imdb.com/title/tt0830900,English,USA,,,7.5
Oren Peli,91,,Area 51,http://www.imdb.com/title/tt1519461,English,USA,5000000,2015,4.2
Jaume BalaguerÌ_,102,,Sleep Tight,http://www.imdb.com/title/tt1437358,Spanish,Spain,5000000,2011,7.2
Paul Andrew Williams,92,,The Cottage,http://www.imdb.com/title/tt0465430,English,UK,2500000,2008,6.2
Stephen Herek,87,,Dead Like Me: Life After Death,http://www.imdb.com/title/tt1079444,English,USA,5000000,2009,6.1
Bob Saget,80,,Farce of the Penguins,http://www.imdb.com/title/tt0488539,English,USA,,2006,4.2
Jim Amatulli,90,,Flying By,http://www.imdb.com/title/tt1131732,English,USA,,2009,4.5
,44,,Psych            ,http://www.imdb.com/title/tt0491738,English,USA,,,8.4
William H. Macy,105,37440,Rudderless,http://www.imdb.com/title/tt1798243,English,USA,5000000,2014,7.5
Barrett Esposito,67,,Henry & Me,http://www.imdb.com/title/tt1460798,English,USA,10000000,2014,6.7
Mitch Davis,95,,Christmas Eve,http://www.imdb.com/title/tt3703148,English,USA,,2015,5.1
Eric Bross,87,,We Have Your Husband,http://www.imdb.com/title/tt2063015,English,USA,5000000,2011,5.5
Paul Schrader,94,,Dying of the Light,http://www.imdb.com/title/tt1274586,English,Bahamas,5000000,2014,4.4
Vicky Jewson,109,,Born of War,http://www.imdb.com/title/tt1554921,English,UK,5000000,2014,4.4
Peter Hyams,130,,Capricorn One,http://www.imdb.com/title/tt0077294,English,USA,5000000,1977,6.8
Marc Bennett,,,Should've Been Romeo,http://www.imdb.com/title/tt1717210,English,USA,5000000,2012,6.7
Mike Mayhall,88,,Running Forever,http://www.imdb.com/title/tt4453560,English,USA,5000000,2015,8.6
Kevin Smith,88,,Yoga Hosers,http://www.imdb.com/title/tt3838992,English,USA,5000000,2016,4.8
Stanton Barrett,97,,Navy Seals vs. Zombies,http://www.imdb.com/title/tt4511566,English,USA,,2015,3.4
JirÌ_ Menzel,113,617228,I Served the King of England,http://www.imdb.com/title/tt0284363,Czech,Czech Republic,84450000,2006,7.4
Fatih Akin,99,274385,Soul Kitchen,http://www.imdb.com/title/tt1244668,German,Germany,4000000,2009,7.3
Billy Bob Thornton,148,24475416,Sling Blade,http://www.imdb.com/title/tt0117666,English,USA,890000,1996,8
Nick Murphy,107,,The Awakening,http://www.imdb.com/title/tt1687901,English,UK,3000000,2011,6.5
Eli Roth,93,47277326,Hostel,http://www.imdb.com/title/tt0450278,English,USA,4800000,2005,5.9
Michael Winterbottom,94,1247453,Tristram Shandy: A Cock and Bull Story,http://www.imdb.com/title/tt0423409,English,UK,2800000,2005,6.8
Jeff Nichols,121,1729969,Take Shelter,http://www.imdb.com/title/tt1675192,English,USA,5000000,2011,7.4
Frank LaLoggia,118,1705139,Lady in White,http://www.imdb.com/title/tt0095484,English,USA,4700000,1988,6.7
Jeremy Brock,98,238774,Driving Lessons,http://www.imdb.com/title/tt0446687,English,UK,,2006,6.8
Scott Foley,82,,Let's Kill Ward's Wife,http://www.imdb.com/title/tt2980708,English,USA,5000000,2014,5.4
Tobe Hooper,101,8025872,The Texas Chainsaw Massacre 2,http://www.imdb.com/title/tt0092076,English,USA,4700000,1986,5.5
Sam Peckinpah,106,,Pat Garrett & Billy the Kid,http://www.imdb.com/title/tt0070518,English,USA,4638783,1973,7.4
Nicolas Winding Refn,90,778565,Only God Forgives,http://www.imdb.com/title/tt1602613,English,Denmark,4800000,2013,5.7
Christophe Ali,79,,Camping sauvage,http://www.imdb.com/title/tt0451673,French,France,,2005,5.4
Gabriela Tagliavini,87,,Without Men,http://www.imdb.com/title/tt1547090,English,USA,4700000,2011,3.2
Shekar,,,Barfi,http://www.imdb.com/title/tt3099638,Kannada,India,,2013,7.1
Shona Auerbach,105,1340891,Dear Frankie,http://www.imdb.com/title/tt0377752,English,UK,,2004,7.8
Leonard Farlinger,89,,All Hat,http://www.imdb.com/title/tt0903131,English,Canada,5000000,2007,5.3
Michel Leclerc,100,513836,The Names of Love,http://www.imdb.com/title/tt1646974,French,France,4600000,2010,7.2
Analeine Cal y Mayor,92,,Treading Water,http://www.imdb.com/title/tt2091427,English,Mexico,4700000,2013,6.2
Tom Kalin,97,434417,Savage Grace,http://www.imdb.com/title/tt0379976,English,Spain,4600000,2007,5.9
Robert Sarkies,100,728,Out of the Blue,http://www.imdb.com/title/tt0839938,English,New Zealand,,2006,7.3
Hugh Wilson,96,81200000,Police Academy,http://www.imdb.com/title/tt0087928,English,USA,4500000,1984,6.7
Randal Kleiser,104,,The Blue Lagoon,http://www.imdb.com/title/tt0080453,English,USA,4500000,1980,5.7
Mike Newell,117,52700832,Four Weddings and a Funeral,http://www.imdb.com/title/tt0109831,English,UK,4500000,1994,7.1
Amy Heckerling,90,,Fast Times at Ridgemont High,http://www.imdb.com/title/tt0083929,English,USA,4500000,1982,7.2
John Huston,115,,Moby Dick,http://www.imdb.com/title/tt0049513,English,USA,4500000,1956,7.4
Spike Lee,108,13060843,25th Hour,http://www.imdb.com/title/tt0307901,English,USA,15000000,2002,7.7
,43,,Secrets and Lies            ,http://www.imdb.com/title/tt3516878,English,USA,,,7.7
Lana Wachowski,109,3798532,Bound,http://www.imdb.com/title/tt0115736,English,USA,4500000,1996,7.4
Darren Aronofsky,102,3609278,Requiem for a Dream,http://www.imdb.com/title/tt0180093,English,USA,4500000,2000,8.4
Walter Lang,100,,State Fair,http://www.imdb.com/title/tt0038116,English,USA,,1945,7.1
Carlos Saura,115,1687311,Tango,http://www.imdb.com/title/tt0120274,Spanish,Spain,700000000,1998,7.2
Oliver Stone,122,,Salvador,http://www.imdb.com/title/tt0091886,English,UK,4500000,1986,7.5
Andrew Erwin,98,10429707,Moms' Night Out,http://www.imdb.com/title/tt3014666,English,USA,5000000,2014,5.4
Richard Kelly,133,727883,Donnie Darko,http://www.imdb.com/title/tt0246578,English,USA,4500000,2001,8.1
Beto GÌ_mez,105,1391770,Saving Private Perez,http://www.imdb.com/title/tt0461336,Spanish,Mexico,,2011,6
Mike van Diem,122,713413,Character,http://www.imdb.com/title/tt0119448,Dutch,Netherlands,4500000,1997,7.8
Jonas ÌÉkerlund,106,410241,Spun,http://www.imdb.com/title/tt0283003,English,USA,2000000,2002,6.8
Todd Solondz,98,278821,Life During Wartime,http://www.imdb.com/title/tt0808526,English,USA,,2009,6.5
Chan-wook Park,112,211667,Lady Vengeance,http://www.imdb.com/title/tt0451094,Korean,South Korea,4200000000,2005,7.7
RenÌ© FÌ©ret,120,706622,Mozart's Sister,http://www.imdb.com/title/tt1653911,French,France,,2010,6.4
Barry Skolnick,99,92191,Mean Machine,http://www.imdb.com/title/tt0291341,English,UK,2500000,2001,6.5
